ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,type
1668406833,192.168.1.2,35490,192.168.1.169,6013,tcp,http,0.01715,413,361,RSTO,4,5,624,3,317,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406833,192.168.1.3,29476,192.168.1.6,17995,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,5544,192.168.1.2,41298,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,61535,192.168.1.3,14856,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.3,38417,192.168.1.6,19744,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.3,1564,192.168.1.7,19085,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,27375,192.168.1.7,339,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,49870,192.168.1.4,238,tcp,ssl;smtp,0.01977,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,61641,192.168.1.3,30537,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.3,27198,192.168.1.28,6022,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,61058,192.168.1.3,29596,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,58656,192.168.1.195,656,tcp,ssl,0.02753,85,1115,RSTO,4,5,296,2,1031,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.3,40870,192.168.1.7,6174,tcp,-,0.0,35,191,S0,4,1,70,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,49768,192.168.1.4,238,tcp,ssl;smtp,0.08993,116,275,RSTO,4,8,519,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,59044,192.168.1.3,25496,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,2507,192.168.1.6,27593,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,58560,192.168.1.195,656,tcp,ssl,0.02178,85,713,RSTO,4,5,296,2,629,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.7,693,192.168.1.3,17955,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,58794,192.168.1.195,656,tcp,ssl,0.01886,85,713,RSTO,4,5,296,2,629,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.3,51062,192.168.1.6,19850,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.7,428,192.168.1.3,41367,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,16436,192.168.1.7,1399,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,40448,192.168.1.6,27964,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.7,2495,192.168.1.3,14023,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,59627,192.168.1.3,41396,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,4272,192.168.1.2,38269,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,49716,192.168.1.4,238,tcp,ssl;smtp,0.02152,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,23777,192.168.1.6,28017,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.6,5862,192.168.1.2,7234,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.2,49758,192.168.1.4,238,tcp,ssl;smtp,0.02578,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.7,34710,192.168.1.2,35569,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406834,192.168.1.7,31901,192.168.1.2,51974,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.3,49984,192.168.1.4,800,tcp,ssl;smtp,0.02488,192,1540,RSTO,4,7,555,6,1684,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.7,6697,192.168.1.2,15552,tcp,-,2.12312,35,191,REJ,4,1,74,2,95,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.3,62085,192.168.1.6,21281,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.2,49954,192.168.1.4,238,tcp,ssl;smtp,0.03393,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.2,58834,192.168.1.195,656,tcp,ssl,0.01598,85,198,RSTO,4,5,296,3,154,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.2,51979,192.168.1.6,29183,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.3,49966,192.168.1.4,800,tcp,ssl;smtp,0.02543,116,635,RSTO,4,7,479,6,779,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.3,22476,192.168.1.7,20622,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.6,7346,192.168.1.2,6975,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.3,54580,192.168.1.6,20645,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.2,64929,192.168.1.7,2724,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.6,54897,192.168.1.3,22284,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.2,58836,192.168.1.195,656,tcp,ssl,0.07145,1702,2720,RSTO,4,8,2033,5,2756,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406835,192.168.1.2,7960,192.168.1.6,28600,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.3,50036,192.168.1.4,800,tcp,ssl;smtp,0.05717,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.2,50148,192.168.1.4,238,tcp,ssl;smtp,0.06267,116,275,RSTO,4,9,559,8,523,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.6,63814,192.168.1.3,15706,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.2,14289,192.168.1.7,4261,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.3,50066,192.168.1.4,800,tcp,ssl;smtp,0.01689,116,275,RSTO,4,8,519,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.2,50174,192.168.1.4,238,tcp,ssl;smtp,0.0608,116,275,RSTO,4,8,519,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.2,23896,192.168.1.7,40740,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.2,58986,192.168.1.195,656,tcp,ssl,0.1146,758,2704,RSTO,4,8,1089,5,2740,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.2,50142,192.168.1.4,238,tcp,ssl;smtp,0.03054,116,275,RSTO,4,8,519,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.3,41186,192.168.1.7,21417,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406836,192.168.1.3,50058,192.168.1.4,800,tcp,ssl;smtp,0.01768,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.6,9572,192.168.1.2,46058,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.2,38998,192.168.1.195,293,tcp,http,0.06332,452,1677,RSTO,4,9,823,4,1227,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.3,50108,192.168.1.4,800,tcp,ssl;smtp,0.01574,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.2,39058,192.168.1.195,293,tcp,http,0.03224,339,1206,RSTO,4,5,550,2,1122,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.3,24934,192.168.1.7,22795,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.7,39692,192.168.1.2,62861,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.2,2794,192.168.1.7,6752,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.2,43838,192.168.1.6,348,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.2,59172,192.168.1.195,656,tcp,ssl,0.02373,774,2720,RSTO,4,8,1105,5,2756,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.6,9466,192.168.1.2,17263,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.3,53710,192.168.1.6,293,tcp,-,0.0,35,191,RSTRH,4,0,26,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.28,59473,192.168.1.3,4816,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.6,663,192.168.1.3,22142,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.3,54108,192.168.1.6,23401,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.28,59579,192.168.1.3,35379,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.3,50104,192.168.1.4,800,tcp,ssl;smtp,0.01597,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.6,557,192.168.1.3,43494,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.2,5545,192.168.1.6,31568,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.3,57820,192.168.1.6,24514,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.7,38950,192.168.1.2,32776,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406837,192.168.1.7,40328,192.168.1.2,34345,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.28,62070,192.168.1.3,62163,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,39622,192.168.1.7,235,tcp,-,2.01126,35,191,RSTO,4,2,106,2,111,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.6,3321,192.168.1.9,12653,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.3,17247,192.168.1.7,23537,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.28,61540,192.168.1.3,15651,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.6,11692,192.168.1.2,34232,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.28,62335,192.168.1.3,6829,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.28,60904,192.168.1.3,48236,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.7,43084,192.168.1.2,60132,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,41670,192.168.1.7,7229,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.3,50160,192.168.1.4,800,tcp,ssl;smtp,0.03195,192,275,RSTO,4,7,555,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.7,7689,192.168.1.3,16809,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,59618,192.168.1.6,32363,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.6,2041,192.168.1.3,54018,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,60122,192.168.1.195,5570,tcp,http,0.01091,412,704,RSTO,4,4,583,2,620,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,52156,192.168.1.4,356,tcp,imap;ssl,0.02092,146,384,RSTO,4,6,457,6,528,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,59304,192.168.1.195,656,tcp,ssl,0.01926,417,1174,RSTO,4,6,668,3,1130,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.7,44515,192.168.1.2,55090,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.7,42978,192.168.1.2,1314,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.7,42660,192.168.1.2,47622,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,37751,192.168.1.6,32204,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.2,39196,192.168.1.195,293,tcp,http,0.15085,344,1677,RSTO,4,9,715,7,1793,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.7,7000,192.168.1.3,19351,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.7,44409,192.168.1.2,41609,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406838,192.168.1.3,25647,192.168.1.6,25627,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.6,13759,192.168.1.2,8908,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.2,59330,192.168.1.195,656,tcp,ssl,0.03923,758,2219,RSTO,4,7,1049,4,2215,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.6,14236,192.168.1.2,51981,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.3,25018,192.168.1.7,23696,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.3,26465,192.168.1.28,3568,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.2,39288,192.168.1.195,293,tcp,http,0.0344,407,1677,RSTO,4,9,778,6,1753,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.7,47218,192.168.1.2,46322,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.6,5168,192.168.1.3,40338,tcp,-,0.0,35,191,RSTOS0,4,1,66,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.3,50218,192.168.1.4,800,tcp,ssl;smtp,0.02049,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.2,59328,192.168.1.195,656,tcp,ssl,0.09337,758,2720,RSTO,4,8,1089,5,2756,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.2,39332,192.168.1.195,293,tcp,http,0.02122,401,1677,RSTO,4,9,772,6,1753,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.3,50224,192.168.1.4,800,tcp,ssl;smtp,0.01948,116,275,RSTO,4,7,479,7,471,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.3,33678,192.168.1.7,24014,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406839,192.168.1.3,50210,192.168.1.4,800,tcp,ssl;smtp,0.03556,116,275,RSTO,4,8,543,8,523,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
1668406840,192.168.1.3,3487,192.168.1.28,10103,tcp,-,0.0,35,191,S0,4,1,74,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning
